id,user_id,created_at,created_at_utc,type,username,token_name,model_name,quota,prompt_tokens,completion_tokens,use_time,is_stream,channel_id,channel_name,token_id,group,ip,request_id,upstream_request_id,content,other
116436,398,1787993461,2026-08-29 08:51:01,5,xiaochen,claude code,claude-opus-5,0,0,0,1,t,82,,188,claude code max,"",202608290850599792995448268d9d6MRIWCr7X,202608290850599952219248268d9d6gWb70WJf,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290850599952219248268d9d6gWb70WJf)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116437,398,1787993462,2026-08-29 08:51:02,5,xiaochen,claude code,claude-opus-5,0,0,0,3,t,82,,188,claude code max,"",202608290850591189340768268d9d6NofGduA5,202608290851008362930168268d9d6LtandcOK,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851008362930168268d9d6LtandcOK)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116438,398,1787993464,2026-08-29 08:51:04,5,xiaochen,claude code,claude-opus-5,0,0,0,4,t,82,,188,claude code max,"",202608290850599792995448268d9d6MRIWCr7X,202608290851020320212418268d9d6FmuO9Cqx,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851020320212418268d9d6FmuO9Cqx)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116439,398,1787993466,2026-08-29 08:51:06,5,xiaochen,claude code,claude-opus-5,0,0,0,6,t,82,,188,claude code max,"",202608290850599792995448268d9d6MRIWCr7X,202608290851041655906598268d9d6Cmshdeos,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851041655906598268d9d6Cmshdeos)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116440,398,1787993468,2026-08-29 08:51:08,5,xiaochen,claude code,claude-opus-5,0,0,0,9,t,82,,188,claude code max,"",202608290850591189340768268d9d6NofGduA5,202608290851028205779658268d9d65oKSsNIv,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851028205779658268d9d65oKSsNIv)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116441,398,1787993470,2026-08-29 08:51:10,5,xiaochen,claude code,claude-opus-5,0,0,0,1,t,82,,188,claude code max,"",202608290851088103034648268d9d6CdQIY6Ml,202608290851088201225688268d9d6eu2nyZS3,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851088201225688268d9d6eu2nyZS3)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116442,398,1787993471,2026-08-29 08:51:11,5,xiaochen,claude code,claude-opus-5,0,0,0,25,t,82,,188,claude code max,"",202608290850434812406638268d9d6n90A2siT,202608290851007498023678268d9d6su9pAC8z,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851007498023678268d9d6su9pAC8z)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116443,398,1787993472,2026-08-29 08:51:12,5,xiaochen,claude code,claude-opus-5,0,0,0,1,t,82,,188,claude code max,"",202608290851107703415598268d9d6XpR7kZA3,202608290851107802862858268d9d6AHkDhBlt,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851107802862858268d9d6AHkDhBlt)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116444,398,1787993472,2026-08-29 08:51:12,5,xiaochen,claude code,claude-opus-5,0,0,0,3,t,82,,188,claude code max,"",202608290851088103034648268d9d6CdQIY6Ml,202608290851107556853948268d9d65f1ZhygW,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851107556853948268d9d65f1ZhygW)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116445,398,1787993474,2026-08-29 08:51:14,5,xiaochen,claude code,claude-opus-5,0,0,0,5,t,82,,188,claude code max,"",202608290851088103034648268d9d6CdQIY6Ml,202608290851127570720188268d9d6mPaK4B7A,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851127570720188268d9d6mPaK4B7A)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116446,398,1787993474,2026-08-29 08:51:14,5,xiaochen,claude code,claude-opus-5,0,0,0,3,t,82,,188,claude code max,"",202608290851107703415598268d9d6XpR7kZA3,202608290851127174728138268d9d6sEgpPKkG,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851127174728138268d9d6sEgpPKkG)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116447,398,1787993476,2026-08-29 08:51:16,5,xiaochen,claude code,claude-opus-5,0,0,0,6,t,82,,188,claude code max,"",202608290851107703415598268d9d6XpR7kZA3,202608290851147492890358268d9d646p1Nzru,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851147492890358268d9d646p1Nzru)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116448,398,1787993481,2026-08-29 08:51:21,5,xiaochen,claude code,claude-opus-5,0,0,0,1,t,82,,188,claude code max,"",202608290851196027245858268d9d6giRlSfx3,202608290851196137702008268d9d6ajU7dZsr,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851196137702008268d9d6ajU7dZsr)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116449,398,1787993482,2026-08-29 08:51:22,5,xiaochen,claude code,claude-opus-5,0,0,0,8,t,82,,188,claude code max,"",202608290851123312642768268d9d649SikXJf,202608290851142306349518268d9d68Qp6RAhV,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851142306349518268d9d68Qp6RAhV)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116450,398,1787993483,2026-08-29 08:51:23,5,xiaochen,claude code,claude-opus-5,0,0,0,3,t,82,,188,claude code max,"",202608290851196027245858268d9d6giRlSfx3,202608290851215895580668268d9d6cRQkoSRS,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851215895580668268d9d6cRQkoSRS)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116451,398,1787993483,2026-08-29 08:51:23,5,xiaochen,claude code,claude-opus-5,0,0,0,1,t,82,,188,claude code max,"",202608290851219367048718268d9d62wyfF0kn,202608290851219469115188268d9d6PtOFxcOr,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851219469115188268d9d6PtOFxcOr)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116452,398,1787993485,2026-08-29 08:51:25,5,xiaochen,claude code,claude-opus-5,0,0,0,5,t,82,,188,claude code max,"",202608290851196027245858268d9d6giRlSfx3,202608290851235534284968268d9d6k5MMjFnT,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851235534284968268d9d6k5MMjFnT)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116453,398,1787993486,2026-08-29 08:51:26,5,xiaochen,claude code,claude-opus-5,0,0,0,4,t,82,,188,claude code max,"",202608290851219367048718268d9d62wyfF0kn,202608290851240322454858268d9d6sFUeTJgU,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851240322454858268d9d6sFUeTJgU)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116454,398,1787993487,2026-08-29 08:51:27,5,xiaochen,claude code,claude-opus-5,0,0,0,13,t,82,,188,claude code max,"",202608290851123312642768268d9d649SikXJf,202608290851227551357468268d9d6geOMPNuA,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851227551357468268d9d6geOMPNuA)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116455,398,1787993488,2026-08-29 08:51:28,5,xiaochen,claude code,claude-opus-5,0,0,0,6,t,82,,188,claude code max,"",202608290851219367048718268d9d62wyfF0kn,202608290851264804266528268d9d6mh3vedMS,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851264804266528268d9d6mh3vedMS)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116456,398,1787993496,2026-08-29 08:51:36,5,xiaochen,claude code,claude-opus-5,0,0,0,1,t,82,,188,claude code max,"",202608290851342927831428268d9d68mURPaA1,202608290851343074258498268d9d6TCM0tvz1,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851343074258498268d9d6TCM0tvz1)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116457,398,1787993497,2026-08-29 08:51:37,5,xiaochen,claude code,claude-opus-5,0,0,0,23,t,82,,188,claude code max,"",202608290851123312642768268d9d649SikXJf,202608290851272713474268268d9d6zmzj1z4j,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851272713474268268d9d6zmzj1z4j)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116458,398,1787993498,2026-08-29 08:51:38,5,xiaochen,claude code,claude-opus-5,0,0,0,3,t,82,,188,claude code max,"",202608290851342927831428268d9d68mURPaA1,202608290851362585463208268d9d6IEhbZrFN,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851362585463208268d9d6IEhbZrFN)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116459,398,1787993499,2026-08-29 08:51:39,5,xiaochen,claude code,claude-opus-5,0,0,0,2,t,82,,188,claude code max,"",202608290851374572515578268d9d6Nlw3d68Y,202608290851375423820428268d9d6uIEEt6vT,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851375423820428268d9d6uIEEt6vT)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116460,398,1787993500,2026-08-29 08:51:40,5,xiaochen,claude code,claude-opus-5,0,0,0,6,t,82,,188,claude code max,"",202608290851342927831428268d9d68mURPaA1,202608290851382584466068268d9d6U5p0k8qo,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851382584466068268d9d6U5p0k8qo)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116461,398,1787993501,2026-08-29 08:51:41,5,xiaochen,claude code,claude-opus-5,0,0,0,4,t,82,,188,claude code max,"",202608290851374572515578268d9d6Nlw3d68Y,202608290851397430130768268d9d6FqTjhaRC,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851397430130768268d9d6FqTjhaRC)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116462,398,1787993503,2026-08-29 08:51:43,5,xiaochen,claude code,claude-opus-5,0,0,0,4,t,82,,188,claude code max,"",202608290851387195646098268d9d6ZQYdiJ3D,202608290851399768864818268d9d6ZXyMQspC,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851399768864818268d9d6ZXyMQspC)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116463,398,1787993504,2026-08-29 08:51:44,5,xiaochen,claude code,claude-opus-5,0,0,0,6,t,82,,188,claude code max,"",202608290851374572515578268d9d6Nlw3d68Y,202608290851419308821268268d9d6hWfCaFMZ,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851419308821268268d9d6hWfCaFMZ)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82"",""82"",""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
116464,398,1787993519,2026-08-29 08:51:59,5,xiaochen,claude code,claude-opus-5,0,0,0,1,t,82,,188,claude code max,"",202608290851577011976668268d9d6bcML3LOq,202608290851577137058848268d9d6MaAL3p9O,"status_code=429, Upstream rate limit exceeded, please retry later (request id: 202608290851577137058848268d9d6MaAL3p9O)","{""admin_info"":{""channel_affinity"":{""key_fp"":""d28c9e57"",""key_hint"":""{\""de...ba\""}"",""key_key"":"""",""key_path"":""metadata.user_id"",""key_source"":""gjson"",""model"":""claude-opus-5"",""override_template"":{""applied"":true,""param_override_keys"":1,""rule_name"":""claude cli trace""},""reason"":""claude cli trace"",""request_path"":""/v1/messages"",""rule_name"":""claude cli trace"",""using_group"":""claude code max""},""use_channel"":[""82""]},""channel_id"":82,""channel_name"":""elucid"",""channel_type"":14,""error_code"":""unknown_error"",""error_type"":""openai_error"",""request_path"":""/v1/messages"",""status_code"":429}"
